rva	sub	name	lane	size	n_callees	n_blocking	blocking	arg_hint	n_callers_c2plus	notes
005b8be0	audio	FUN_005b8be0	state-runnable-now	90	2	0		stack,ecx-this,eax-deref	0	batch_aa s3 DirectSound/software-mixer audio source state machine (hardware vs software branches on caps[+0x50]&8; 16-bit PCM saturated 2-voice mix at 0x005bb5b
00417750	gameplay	FUN_00417750	state-runnable-now	91	3	0		stack,eax-deref,fpu	1	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
0041c320	render	FUN_0041c320	state-runnable-now	91	3	0		stack	1	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
00457650	gameplay	FUN_00457650	state-runnable-now	91	1	0		ecx-this,eax-deref	0	batch_x s1 projectile-and-pickup-pools; per-slot reset/lookup-release helpers around small gameplay pools (depthcharge/MP-vehicle-adjacent) | C1->C2 batch_an sw
004595c0	gameplay	FUN_004595c0	state-runnable-now	91	2	0		stack	2	batch_x s1 projectile-and-pickup-pools; per-slot reset/lookup-release helpers around small gameplay pools (depthcharge/MP-vehicle-adjacent) | C1->C2 batch_an sw
00475a00	render	FUN_00475a00	state-runnable-now	91	2	0		stack	1	particle-slot register: slot=DAT_0069160c; FUN_004770c0(slot*0x40+DAT_00691608,0x80c,param_2,param_1); alloc 0x50 sub-block; write to DAT_00691604/DAT_00691610 
0047c270	camera	FUN_0047c270	state-runnable-now	91	1	0		stack	0	batch_y s2 MIXED gameplay: vehicle-physics-core (0x00466100..0x0046dd90) + scripted-entity-bytecode (0x00471430..0x00474890) + scenery-actor-pool + WorldDestroy
0047c2d0	camera	FUN_0047c2d0	state-runnable-now	91	1	0		stack	0	batch_y s2 MIXED gameplay: vehicle-physics-core (0x00466100..0x0046dd90) + scripted-entity-bytecode (0x00471430..0x00474890) + scenery-actor-pool + WorldDestroy
004820e0	vehicle	FUN_004820e0	state-runnable-now	91	1	0		stack,ecx-this,eax-deref,fpu	1	 2D direction-to-UV mapper: FUN_005c1cb7 hypot; remaps to [0 | C1->C2 batch_ak sweep-20260603-0116,1] with DAT_005cc32c bias; 1 caller FUN_00482140
00484000	vehicle	FUN_00484000	state-runnable-now	91	1	0		stack,eax-deref	0	 allocate joint slot: guards pool[4] DAT_006ce81c/82c; calls FUN_00483ed0; 0 callers | C1->C2 batch_ak sweep-20260603-0116
004c4270	render	FUN_004c4270	state-runnable-now	91	0	0		stack,eax-deref,fpu	2	batch_x s3 RW Image/Texture/Raster + D3D9 + IM3D; many plates carry direct RW catalog names (RwImageCreate, RwCameraFrustumTestSphere, etc.) | batch-render-4-s1
004283a0	boot	FUN_004283a0	state-runnable-now	92	2	0		-	0	FUN_004ce2d0(0x5cc4de); 4× FUN_004c5cb0 lookups by name→DAT_0067d964/0x70/0x68/0x6c; copy d964→DAT_00771964
004464c0	util	CameraEntry::DispatchAll	state-runnable-now	92	3	0		stack	2	loop DAT_008964c0 stride 0x36 count DAT_00898994; type 0→FUN_00445aa0 1→FUN_00441d40 2→FUN_00442440; Ghidra C1 comment existed 2026-05-07 but no prior hooks.csv
0045dc80	audio	FUN_0045dc80	state-runnable-now	92	3	0		eax-deref	0	4-slot stream play: guard DAT_0088f680[i]+0xC==1 → FUN_005a89a0/FUN_005a8960; calls FUN_0045c860; returns 1 if acted; D-10346-fill | C1->C2 batch_ah sweep-20260
00489c60	particle	FUN_00489c60	state-runnable-now	92	1	0		stack,ecx-this,eax-deref	1	batch-ac-s3: C1->C2 mechanical; U-3965; S-4033
0047aad0	render	FUN_0047aad0	state-runnable-now	93	2	0		stack,ecx-this,eax-deref	0	batch-render-2-s2 plate at re/analysis/render_2_c1_to_c2_s2/FUN_0047aad0.md; U-4535; script handler set Vec3+alpha at sky context +0x1d8
0047b420	render	FUN_0047b420	state-runnable-now	93	3	0		stack,ecx-this	0	batch_w s2 MIXED[gfx-particle-emitter+decal-shockwave-trail+geometry-plane-clip+anim-keyframe-interp+script-vm-handler-bank]; render-heavy mixed bucket | batch-
0048a5d0	particle	FUN_0048a5d0	state-runnable-now	93	2	0		ecx-this,eax-deref	1	batch-ac-s3: C1->C2 mechanical; inherits U-3974; S-4051
00422470	frontend	FUN_00422470	state-runnable-now	94	4	0		stack	1	93b float pipeline: FUN_004a3090(double(p1))→FUN_004a2c48()→FUN_004223f0()x2→FUN_00422440(); U-4210; batch-frontend-s1-20260525
00426b40	frontend	FUN_00426b40	state-runnable-now	94	10	0		stack	1	subsystem teardown dispatcher: calls 10 cleanup functions; writes DAT_0066d704=0; includes FUN_00425ea0 (C2)
00427620	hud	FontText_HudShutdown	state-runnable-now	94	5	0		-	1	C1->C2 hud_promote_c2_b; teardown seq 7-step: FUN_00555830+FUN_00556e40x4+FUN_00556cd0+FUN_00552b90
0044c490	render	FUN_0044c490	state-runnable-now	94	1	0		stack,ecx-this,eax-deref	1	batch_y s1 powerup-bezier-adjacent + per-player-audio-slot-subdomain; gameplay effect/audio glue around player slots | C1->C2 batch_am sweep-20260603-0427 | rec
0045da90	audio	FUN_0045da90	state-runnable-now	94	1	0		stack	0	batch_y s1 powerup-bezier-adjacent + per-player-audio-slot-subdomain; gameplay effect/audio glue around player slots | C1->C2 batch_an sweep-20260603-1259 | rec
00477810	render	FUN_00477810	state-runnable-now	94	1	0		ecx-this,eax-deref	2	RS8=0/1 bracket; iterate two particle-batch arrays stride 0x5c; call FUN_00477500 on active entries (+0x58!=0)
00495e80	input	FUN_00495e80	state-runnable-now	94	1	0		ecx-this,eax-deref	1	cluster_0049_first_pass batch_t-s3; input/DInput-adjacent confirmed (32 of 60 input/frontend); also includes render+video glue at 0x4942b0-0x4948 and rain parti
0049fac0	particle	FUN_0049fac0	state-runnable-now	94	1	0		stack,ecx-this,eax-deref	1	batch-ad-s6 C1->C2 mechanical decomp; U-4189
004d0290	render	FUN_004d0290	state-runnable-now	94	2	0		stack,ecx-this,eax-deref	0	RW raster unlock / D3D surface release; mirror of FUN_004cff20 lock; restores dims; UnlockRect+Release by type 0/4/2/5; calls FUN_004c5dd0 on mipmap invalidatio
0040b9a0	gameplay	FUN_0040b9a0	state-runnable-now	95	1	0		stack,ecx-this,eax-deref	2	batch_t s1 MULTI[copters-helicopter-npcs,projectile-smoke,ai-pathfinding,led-loader,score-rank,hud-vfx] | C1->C2 batch_al sweep-20260603-0334
0040e500	gameplay	FUN_0040e500	state-runnable-now	95	2	0		-	1	batch_t s1 MULTI[copters-helicopter-npcs,projectile-smoke,ai-pathfinding,led-loader,score-rank,hud-vfx] | C1->C2 batch_al sweep-20260603-0334
00421630	render	FUN_00421630	state-runnable-now	95	4	0		stack	2	batch_w s1 MIXED[player-slot-state-accessors+gameplay-math-leaves]; small getters/setters + arithmetic leaves around player/vehicle slot state | C1->C2 batch_am
0045daf0	audio	FUN_0045daf0	state-runnable-now	95	2	0		stack,ecx-this,eax-deref	7	batch_y s1 powerup-bezier-adjacent + per-player-audio-slot-subdomain; gameplay effect/audio glue around player slots | C1->C2 batch_an sweep-20260603-1259 | rec
00483fa0	vehicle	FUN_00483fa0	state-runnable-now	95	5	0		stack	1	 destroy physics joint+shapes: frees body/shapes/joint+composite; 1 caller FUN_00484060 | C1->C2 batch_ak sweep-20260603-0116
005bce80	audio	FUN_005bce80	state-runnable-now	95	1	0		stack	0	batch_x s6 RwaDSRenderer DirectShow filter; audio backend implemented via DirectShow filter graph (RW audio over DS) | C1->C2 batch_ai sweep-20260602-0347
0041d8b0	boot	FUN_0041d8b0	state-runnable-now	96	4	0		-	0	"FUN_0042a5d0(""startlights.dff""); FUN_004b6520(&DAT_0063d55c 0x30); FUN_004b51d0(result &DAT_0063d55c 8); loop: FUN_004b52f0(*ptr 0x40 1)"
00486270	particle	FUN_00486270	state-runnable-now	96	1	0		eax-deref	1	batch-ac-s1: particle slot full-reset; outer-4 stride 0x8f; zero fields -2/-0x90/-0x8f; FUN_004894f0; inner-7 x5-field zero-fill; DAT_006fe704..DAT_006fde14
004d8fa0	render	rwID_CHUNKGROUPMODULE_ctor	state-runnable-now	96	1	0		stack,ecx-this	0	plugin id=0x412; size=4; ctor: alloc via FUN_004cc9e0 type=0x40412 size=4; INC DAT_007d6c68; LAB_ not FUN_; U-5390 U-5391 U-5392
005bbf60	audio	FUN_005bbf60	state-runnable-now	96	1	0		stack,ecx-this,eax-deref	1	batch_x s6 RwaDSRenderer DirectShow filter; audio backend implemented via DirectShow filter graph (RW audio over DS) | C1->C2 batch_ai sweep-20260602-0347
00402750	boot	sub_00402750	state-runnable-now	97	2	0		stack,eax-deref	1	promoted_from=re/analysis/boot_app_init/00402750.md; batch_u_s5_2026-05-18; depth-2 of FUN_00492370; calls FUN_004d8560 gate; loads PIZ/TXD assets via 57 callee
00448ef0	render	FUN_00448ef0	state-runnable-now	97	6	0		stack,eax-deref	0	tick dispatcher: calls FUN_00448cb0+e20+dc0 then sinusoidal bob on DAT_008962e0[DAT_00683248]; C2 U-4368 batch-render-s3
00499820	boot	sub_00499820	state-runnable-now	97	3	0		stack	0	WNDPROC_FN: FUN_00499820; switch uMsg: 0x1=WM_CREATE 0x2=WM_DESTROY 0x6=WM_ACTIVATE 0x100=WM_KEYDOWN; tail-JMP DefWindowProcA via IAT 0x005cc268; U-0647 RESOLVE
005ad910	audio	FUN_005ad910	state-runnable-now	97	1	0		stack,eax-deref	1	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005af690	audio	FUN_005af690	state-runnable-now	97	2	0		stack,eax-deref	1	batch_w s6 audio-rws-source+sequencer-segment+custom-allocator-arena; RenderWare audio path + sequencer + arena allocator | C1->C2 batch_ah sweep-20260602-0245
005bfb20	audio	FUN_005bfb20	state-runnable-now	97	1	0		stack,ecx-this,eax-deref	0	batch_x s6 RwaDSRenderer DirectShow filter; audio backend implemented via DirectShow filter graph (RW audio over DS) | C1->C2 batch_ai sweep-20260602-0347
00431d00	frontend	FUN_00431d00	state-runnable-now	98	1	0		-	1	7-global init + FUN_00431b80 x3; car-select state reset; callers FUN_0043dfd0+FUN_004924f0; D-4853; U-3641 U-3642; C3-attempt blocked: FUN_00431b80 hangs at qui
0045bf30	powerups	PowerupTeardownAll	state-runnable-now	98	2	0		stack,ecx-this	3	per-slot deactivate if active; table +0x30 dispatch; called from FUN_004111c0 | C1->C2 batch_aj sweep-20260602-1945
004b51d0	render	FUN_004b51d0	state-runnable-now	98	2	0		stack,ecx-this	6	batch_x s2 game viewport/raster/Im2D helpers (mixed bucket; non-Lua/non-CRT plates); matches batch_w s2 render style | batch-render-3-s4 plate at re/analysis/re
005ad9d0	audio	FUN_005ad9d0	state-runnable-now	98	1	0		stack,eax-deref	1	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
004173e0	render	FUN_004173e0	state-runnable-now	99	0	0		stack,eax-deref	0	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
00421ba0	render	FUN_00421ba0	state-runnable-now	99	3	0		stack	1	batch_w s1 MIXED[player-slot-state-accessors+gameplay-math-leaves]; small getters/setters + arithmetic leaves around player/vehicle slot state | C1->C2 batch_am
00495280	util	OpenPizFile	state-runnable-now	99	5	0		stack	9	FUN_00495280; path-normalize via FUN_00402b70; logs Opening piz file %s; calls PizOpen; see re/analysis/piz_fsmanager_handler/REPORT.md
004d87a0	render	RwStringStreamWrite	state-runnable-now	99	2	0		stack,eax-deref	1	null→default; strlen+align; chunk-header write FUN_004cc580 type=0x37002; payload write FUN_004cbe80; U-5377; prior: bucket_004d7ac0/0x004d87a0.md
0042a5d0	render	FUN_0042a5d0	state-runnable-now	100	3	0		stack,eax-deref	20	DFF clump file loader; appends .dff; FUN_0042a530 + FUN_004b3bf0; clears S-0913 D-2621 | batch-render-s2 plate at re/analysis/render_c1_to_c2_s2/FUN_0042a5d0.md
0042a640	frontend	FUN_0042a640	state-runnable-now	100	3	0		stack,eax-deref	1	path builder+loader: vtable[0xcc] copy+[0xd4] ext-append; strchr('.'); FUN_0042a530 lookup; returns 0 or FUN_004b3c60()
0042a7f0	render	FUN_0042a7f0	state-runnable-now	100	3	0		stack,eax-deref	1	Spline file loader; appends .spl; FUN_0042a530 + FUN_004b3cc0; clears S-0915 D-2623; U-1949 | batch-render-s2 plate at re/analysis/render_c1_to_c2_s2/FUN_0042a7
0042a860	render	FUN_0042a860	state-runnable-now	100	3	0		stack,eax-deref	1	Animation path file loader; appends .anm; FUN_0042a530 + FUN_004b3de0; clears S-0916 D-2624; U-1950 | batch-render-s2 plate at re/analysis/render_c1_to_c2_s2/FU
00466b50	util	FUN_00466b50	state-runnable-now	100	6	0		eax-deref	2	1076b audio-tick dispatcher; 8-case state machine via FUN_00492d10; DAT_006904e8 gate; 29 callees already tracked; D-3283 for 26 new; U-1140..U-1142
00484580	debug-overlay	FUN_00484580	state-runnable-now	100	3	0		stack,eax-deref	1	cluster_0048_first_pass batch_u-s4; debug-overlay dispatcher: input keys 3,0x14-0x1e cycle/toggle DAT_006cf478 entries; single caller FUN_00478cd0 | C1->C2 batc
0048e7b0	particle	FUN_0048e7b0	state-runnable-now	100	1	0		ecx-this,eax-deref	1	batch-ac-s6 C1->C2 mechanical
0041cc50	hud	FUN_0041cc50	state-runnable-now	101	6	0		ecx-this	0	 non-ghost branch 2 (100b); 5 init calls on 0063cdxx; 4 entries stride 276b active at +0x110; FUN_0041c410; counter 0063d270; D-7735
0045dce0	audio	FUN_0045dce0	state-runnable-now	101	2	0		stack,ecx-this,eax-deref	1	batch_y s1 powerup-bezier-adjacent + per-player-audio-slot-subdomain; gameplay effect/audio glue around player slots | C1->C2 batch_an sweep-20260603-1259 | rec
004da480	render	FUN_004da480	state-runnable-now	101	2	0		stack,ecx-this,eax-deref	2	C1->C2 batch-render-6-s5 2026-05-26; plate: re/analysis/bucket_004d7ac0/0x4da480.md; U-5411
005beba0	audio	FUN_005beba0	state-runnable-now	101	2	0		stack,ecx-this,eax-deref	0	batch_x s6 RwaDSRenderer DirectShow filter; audio backend implemented via DirectShow filter graph (RW audio over DS) | C1->C2 batch_ai sweep-20260602-0347
0041adb0	render	FUN_0041adb0	state-runnable-now	102	1	0		stack,eax-deref	1	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
004c3040	render	sub_004c3040	state-runnable-now	102	1	0		ecx-this	2	RwEngineClose wrapper; FUN_004c2c90(+4,1); 0x4b DWORD copy to fallback; refcount dec; [0x49]=1; S-0081; U-0091; skeleton-prep-s5
004d4170	render	FUN_004d4170	state-runnable-now	102	2	0		stack,ecx-this,eax-deref	4	RW pipeline entry allocator: vtable[+0x118] alloc tag 0x30409 52B(0x34); zero-fills 13 dwords; err 0x80000013 size 0x34; 9 callers across render+game subsystems
005b36f0	audio	FUN_005b36f0	state-runnable-now	102	1	0		stack,ecx-this,eax-deref	2	fmt-table lookup 51 entries PTR_PTR_00634550: param_2=1→source entry 0→output entry; FUN_005ac9e0 match; returns ptr or 0 | C1->C2 batch_ah sweep-20260602-0245
005bfe60	audio	FUN_005bfe60	state-runnable-now	102	2	0		stack,eax-deref	0	batch_x s6 RwaDSRenderer DirectShow filter; audio backend implemented via DirectShow filter graph (RW audio over DS) | C1->C2 batch_ai sweep-20260602-0347
0041dc30	frontend	FUN_0041dc30	state-runnable-now	103	1	0		-	1	102b: 4-iter FUN_00417730 loop→DAT_0063d590; writes unaff_EDI+0x4c/+0x50 (count 4→1 via threshold); U-4207 U-4208; batch-frontend-s1-20260525
00476320	render	FUN_00476320	state-runnable-now	103	2	0		stack,eax-deref,fpu	2	vec3 sinusoidal offset: param_1=normalize(FUN_004762c0(param_1)*sin(param_3*PI/180)+param_2); 3 callers; U-4429
0047cd50	gameplay	FUN_0047cd50	state-runnable-now	103	1	0		stack,ecx-this,eax-deref	0	batch_y s2 MIXED gameplay: vehicle-physics-core (0x00466100..0x0046dd90) + scripted-entity-bytecode (0x00471430..0x00474890) + scenery-actor-pool + WorldDestroy
0049c6e0	particle	FUN_0049c6e0	state-runnable-now	103	1	0		stack,ecx-this,eax-deref	0	batch-ad-s1 C1->C2: COM-style QueryInterface; HRESULT returns; vtable at param_1-0xc; U-4038..U-4040 S-4125
00425a40	util	FUN_00425a40	state-runnable-now	104	6	0		stack	1	 pause/online-gate update (103b); online guard 007f1a50==1+007f1a54==4; FUN_00424eb0+FUN_00470c70+FUN_00422ba0+FUN_004252c0; returns 0/1; D-7742
0046bf50	gameplay	FUN_0046bf50	state-runnable-now	104	1	0		stack,ecx-this,eax-deref	7	batch_y s2 MIXED gameplay: vehicle-physics-core (0x00466100..0x0046dd90) + scripted-entity-bytecode (0x00471430..0x00474890) + scenery-actor-pool + WorldDestroy
0048e820	particle	FUN_0048e820	state-runnable-now	104	1	0		stack,eax-deref	1	batch-ac-s6 C1->C2 mechanical; U-4020
0042a6b0	vehicle	FUN_0042a6b0	state-runnable-now	105	3	0		stack,eax-deref	8	promoted_from=re/analysis/powerups/0x0042a6b0.md; TXD/DFF loader by filename; vtable call at 007d3ff8+0xcc; strchr ext check; FUN_0042a530 lookup; returns 0/FUN
0044ecc0	gameplay	FUN_0044ecc0	state-runnable-now	105	3	0		stack,eax-deref	1	batch_y s1 powerup-bezier-adjacent + per-player-audio-slot-subdomain; gameplay effect/audio glue around player slots | C1->C2 batch_am sweep-20260603-0427
0045cbe0	gameplay	FUN_0045cbe0	state-runnable-now	105	2	0		stack,ecx-this,eax-deref	4	batch_y s1 powerup-bezier-adjacent + per-player-audio-slot-subdomain; gameplay effect/audio glue around player slots | C1->C2 batch_an sweep-20260603-1259
0044bbc0	render	FUN_0044bbc0	state-runnable-now	106	2	0		stack,eax-deref	1	batch_y s1 powerup-bezier-adjacent + per-player-audio-slot-subdomain; gameplay effect/audio glue around player slots | C1->C2 batch_am sweep-20260603-0427 | rec
0045d1e0	util	FUN_0045d1e0	state-runnable-now	106	5	0		stack,eax-deref	1	index-based; guards DAT_0088f0c0[i]==1 && DAT_008aa2e0[i]==0; calls FUN_0045c880/cd30/4656e0/cbe0; U-3478
00477490	render	FUN_00477490	state-runnable-now	106	3	0		stack,eax-deref,fpu	1	batch_w s2 MIXED[gfx-particle-emitter+decal-shockwave-trail+geometry-plane-clip+anim-keyframe-interp+script-vm-handler-bank]; render-heavy mixed bucket | batch-
0048bb70	particle	FUN_0048bb70	state-runnable-now	107	1	0		ecx-this,eax-deref	1	batch-ac-s5: clear-all; 3-loop zero-fill; U-3998; S-4097
0049da20	particle	FUN_0049da20	state-runnable-now	107	1	0		stack	0	batch_ad s3 C1->C2; thread-safe 64-bit divide getter +0x48/0x4c / (+0x44-1)
0041ce00	render	FUN_0041ce00	state-runnable-now	108	1	0		stack,eax-deref	1	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
0045c6b0	audio	FUN_0045c6b0	state-runnable-now	108	1	0		ecx-this,fpu	1	,per-player best-track selector; 4-player loop; scans 0088fbc8 entries for highest float at +0x14; sets 0088f6a0/0088f0c0; depth-1-fill | C1->C2 batch_ah sweep-
00488320	sky	FUN_00488320	state-runnable-now	108	0	0		eax-deref	1	cluster_0048_first_pass batch_u-s4; cloud-anim tick (type 4=parallax-sine scale=1.0f / type 6=parallax-sine scale=0.5f / type 0xc=static scale=1.0f); fsin-based
00493ac0	util	LAB_00493ac0	state-runnable-now	108	1	0		stack,ecx-this,eax-deref	0	pre-NT5 code-page path; GetThreadLocale→GetLocaleInfoA(LOCALE_IDEFAULTANSICODEPAGE=0x1004)→atoi; fallback GetACP(); resolves S-0373
004943f0	audio	FUN_004943f0	state-runnable-now	108	1	0		stack,ecx-this,eax-deref	1	cluster_0049_first_pass batch_t-s3; input/DInput-adjacent confirmed (32 of 60 input/frontend); also includes render+video glue at 0x4942b0-0x4948 and rain parti
004d4310	render	FUN_004d4310	state-runnable-now	108	0	0		stack,ecx-this,eax-deref	0	Pipeline dep-graph level counter: finds distinct ordering levels by scanning entry dep-lists (entry+0x20/+0x24 stride 12); returns count 0 if no entries; sentin
005a73b0	audio	FUN_005a73b0	state-runnable-now	108	3	0		ecx-this	1	audio node system teardown: ctrl-code 5 to root; FUN_005a6cb0 x N children; FUN_004522d0 free; clears DAT_007dca30/38; D-7384 | C1->C2 batch_ah sweep-20260602-0
005beae0	audio	FUN_005beae0	state-runnable-now	108	3	0		stack	2	batch_x s6 RwaDSRenderer DirectShow filter; audio backend implemented via DirectShow filter graph (RW audio over DS) | C1->C2 batch_ai sweep-20260602-0347
